design_name,true_area_1,pred_area_1,error_1,abs_error_1,true_area_2,pred_area_2,error_2,abs_error_2,true_area_3,pred_area_3,error_3,abs_error_3,true_area_4,pred_area_4,error_4,abs_error_4,true_area_5,pred_area_5,error_5,abs_error_5,true_area_6,pred_area_6,error_6,abs_error_6,true_area_7,pred_area_7,error_7,abs_error_7,true_area_8,pred_area_8,error_8,abs_error_8,true_area_9,pred_area_9,error_9,abs_error_9,true_area_10,pred_area_10,error_10,abs_error_10,true_area_11,pred_area_11,error_11,abs_error_11,true_area_12,pred_area_12,error_12,abs_error_12,true_area_13,pred_area_13,error_13,abs_error_13,true_area_14,pred_area_14,error_14,abs_error_14,true_area_15,pred_area_15,error_15,abs_error_15,true_area_16,pred_area_16,error_16,abs_error_16,true_area_17,pred_area_17,error_17,abs_error_17,true_area_18,pred_area_18,error_18,abs_error_18,true_area_19,pred_area_19,error_19,abs_error_19,true_area_20,pred_area_20,error_20,abs_error_20,mean_abs_error
c6288,1.9982877,1.9459156,0.052372098,0.052372098,1.9982877,1.9616318,0.036655903,0.036655903,1.9982877,1.9590478,0.039239883,0.039239883,1.9982877,1.9409529,0.05733478,0.05733478,1.9982877,1.944182,0.05410564,0.05410564,1.9734589,1.9369311,0.036527753,0.036527753,1.9734589,1.9295759,0.043882966,0.043882966,1.9606165,1.9204819,0.04013455,0.04013455,1.625,1.6097806,0.01521945,0.01521945,1.625,1.5964378,0.028562188,0.028562188,1.625,1.5997894,0.025210619,0.025210619,1.6232877,1.5839114,0.03937626,0.03937626,1.6232877,1.585568,0.037719727,0.037719727,1.6232877,1.5849055,0.038382173,0.038382173,1.6232877,1.5842571,0.039030552,0.039030552,1.6121576,1.5858668,0.026290774,0.026290774,1.6010274,1.5834477,0.017579675,0.017579675,1.6010274,1.5833472,0.017680168,0.017680168,1.6010274,1.5832517,0.017775655,0.017775655,1.6010274,1.5832392,0.017788172,0.017788172,0.03404345
c6288,1.9982877,1.9508322,0.04745543,0.04745543,1.9854453,1.951149,0.034296274,0.034296274,1.9854453,1.9349821,0.0504632,0.0504632,1.9854453,1.9528241,0.032621145,0.032621145,1.9854453,1.93951,0.045935273,0.045935273,1.9854453,1.9416991,0.043746114,0.043746114,1.9606165,1.9534229,0.0071935654,0.0071935654,1.625,1.6050267,0.019973278,0.019973278,1.625,1.5898015,0.03519845,0.03519845,1.625,1.585284,0.039716005,0.039716005,1.6010274,1.5871124,0.013914943,0.013914943,1.6010274,1.5889112,0.012116194,0.012116194,1.6010274,1.5886256,0.012401819,0.012401819,1.6010274,1.5892813,0.011746049,0.011746049,1.6010274,1.5884985,0.012528896,0.012528896,1.6010274,1.5871873,0.013840079,0.013840079,1.6010274,1.5866151,0.014412284,0.014412284,1.6010274,1.5861753,0.014852047,0.014852047,1.6010274,1.5856698,0.015357614,0.015357614,1.6010274,1.5847396,0.016287804,0.016287804,0.024702823
c6288,2.0,1.9564394,0.043560624,0.043560624,1.9734589,1.9550312,0.01842773,0.01842773,1.9606165,1.9387839,0.021832585,0.021832585,1.9606165,1.943486,0.017130494,0.017130494,1.9606165,1.9416318,0.018984675,0.018984675,1.9606165,1.9383749,0.022241592,0.022241592,1.9606165,1.9451087,0.015507817,0.015507817,1.9606165,1.9576681,0.0029484034,0.0029484034,1.625,1.6062995,0.01870048,0.01870048,1.6010274,1.6038096,-0.0027822256,0.0027822256,1.6010274,1.59688,0.0041474104,0.0041474104,1.6010274,1.5873001,0.013727307,0.013727307,1.6010274,1.584598,0.016429424,0.016429424,1.6010274,1.584247,0.016780376,0.016780376,1.6010274,1.5839874,0.017040014,0.017040014,1.6010274,1.5833051,0.017722249,0.017722249,1.6010274,1.5831048,0.01792252,0.01792252,1.6010274,1.5838969,0.017130494,0.017130494,1.6010274,1.5832733,0.017754078,0.017754078,1.6010274,1.5832217,0.017805696,0.017805696,0.01692881
c6288,1.9734589,1.9108504,0.06260848,0.06260848,1.9734589,1.9660497,0.007409215,0.007409215,1.6241438,1.599634,0.024509788,0.024509788,1.6010274,1.6075327,-0.00650537,0.00650537,1.6010274,1.5988492,0.0021781921,0.0021781921,1.6010274,1.58909,0.01193738,0.01193738,1.6010274,1.5850606,0.015966773,0.015966773,1.6010274,1.5842712,0.016756177,0.016756177,1.6010274,1.5838705,0.01715684,0.01715684,1.6010274,1.5834903,0.017537117,0.017537117,1.6010274,1.5833194,0.017707944,0.017707944,1.6010274,1.5833404,0.017686963,0.017686963,1.6010274,1.5841838,0.016843557,0.016843557,1.6010274,1.5833286,0.017698765,0.017698765,1.6010274,1.5832413,0.017786026,0.017786026,1.6010274,1.5832579,0.017769456,0.017769456,1.6010274,1.5828614,0.018165946,0.018165946,1.6010274,1.5832545,0.017772913,0.017772913,1.6010274,1.5838625,0.017164826,0.017164826,1.6010274,1.5843983,0.0166291,0.0166291,0.01788954
c6288,1.9734589,1.9309107,0.04254818,0.04254818,1.9734589,1.9577688,0.015690088,0.015690088,1.9734589,1.9573345,0.016124368,0.016124368,1.9734589,1.9489565,0.024502397,0.024502397,1.9734589,1.9382497,0.03520918,0.03520918,1.9734589,1.9425768,0.03088212,0.03088212,1.9734589,1.904776,0.06868291,0.06868291,1.6241438,1.6137856,0.010358214,0.010358214,1.6241438,1.6082621,0.015881777,0.015881777,1.6207192,1.599216,0.02150321,0.02150321,1.6172945,1.5879265,0.029368043,0.029368043,1.6172945,1.5856968,0.031597733,0.031597733,1.6035959,1.5842953,0.01930058,0.01930058,1.6035959,1.585116,0.018479824,0.018479824,1.6035959,1.584832,0.0187639,0.0187639,1.6035959,1.584841,0.01875484,0.01875484,1.6035959,1.5834804,0.020115495,0.020115495,1.6035959,1.584215,0.019380808,0.019380808,1.6035959,1.5837063,0.019889593,0.019889593,1.6027397,1.5843744,0.018365264,0.018365264,0.024769926
c6288,1.9734589,1.9035782,0.069880724,0.069880724,1.6241438,1.6024032,0.021740675,0.021740675,1.6241438,1.6020212,0.022122622,0.022122622,1.6241438,1.5974066,0.026737213,0.026737213,1.6241438,1.5869142,0.037229657,0.037229657,1.6241438,1.5813037,0.042840123,0.042840123,1.6241438,1.5830402,0.0411036,0.0411036,1.6010274,1.5838981,0.017129302,0.017129302,1.6010274,1.5853596,0.015667796,0.015667796,1.6010274,1.5847436,0.01628375,0.01628375,1.6010274,1.5835876,0.017439723,0.017439723,1.6010274,1.5837003,0.01732707,0.01732707,1.6010274,1.5831413,0.017886043,0.017886043,1.6010274,1.5830736,0.017953753,0.017953753,1.6010274,1.5831522,0.017875195,0.017875195,1.6010274,1.5827209,0.018306494,0.018306494,1.6010274,1.5830123,0.018015027,0.018015027,1.6010274,1.5830338,0.01799357,0.01799357,1.6010274,1.5830402,0.017987132,0.017987132,1.6010274,1.5829718,0.018055558,0.018055558,0.024478752
c6288,1.9734589,1.9241557,0.049303174,0.049303174,1.9734589,1.9621196,0.011339307,0.011339307,1.9734589,1.9511595,0.022299409,0.022299409,1.6241438,1.620353,0.0037908554,0.0037908554,1.6241438,1.608884,0.015259862,0.015259862,1.6241438,1.5973059,0.026837945,0.026837945,1.6010274,1.5868366,0.014190793,0.014190793,1.6010274,1.58186,0.019167423,0.019167423,1.6010274,1.5805187,0.020508647,0.020508647,1.6010274,1.582951,0.01807642,0.01807642,1.6010274,1.5832245,0.017802835,0.017802835,1.6010274,1.5831683,0.017859101,0.017859101,1.6010274,1.5840471,0.01698029,0.01698029,1.6010274,1.5833782,0.017649174,0.017649174,1.6010274,1.5830736,0.017953753,0.017953753,1.6010274,1.583134,0.017893314,0.017893314,1.6010274,1.5827343,0.018293023,0.018293023,1.6010274,1.5831436,0.017883778,0.017883778,1.6010274,1.582934,0.018093348,0.018093348,1.6010274,1.5829339,0.018093467,0.018093467,0.018963795
c6288,2.0008562,1.9503535,0.050502658,0.050502658,1.9871576,1.9616172,0.025540352,0.025540352,1.9871576,1.9335238,0.05363381,0.05363381,1.9854453,1.9427835,0.042661786,0.042661786,1.9854453,1.9598454,0.025599837,0.025599837,1.9606165,1.9361045,0.024511933,0.024511933,1.9606165,1.9146166,0.045999885,0.045999885,1.625,1.6169164,0.008083582,0.008083582,1.625,1.6156914,0.009308577,0.009308577,1.6232877,1.5912507,0.03203702,0.03203702,1.6010274,1.5850621,0.015965223,0.015965223,1.6010274,1.5849757,0.01605165,0.01605165,1.6010274,1.584709,0.016318321,0.016318321,1.6010274,1.5837222,0.017305136,0.017305136,1.6010274,1.5845679,0.016459465,0.016459465,1.6010274,1.5836859,0.017341495,0.017341495,1.6010274,1.5848414,0.016185999,0.016185999,1.6010274,1.5834765,0.017550826,0.017550826,1.6010274,1.5840861,0.016941309,0.016941309,1.6010274,1.5830038,0.01802361,0.01802361,0.024301123
c6288,1.9871576,1.9513391,0.035818458,0.035818458,1.625,1.582585,0.042415023,0.042415023,1.6010274,1.5896227,0.0114046335,0.0114046335,1.6010274,1.5922322,0.008795142,0.008795142,1.6010274,1.5896467,0.011380672,0.011380672,1.6010274,1.5869247,0.014102697,0.014102697,1.6010274,1.5858389,0.015188456,0.015188456,1.6010274,1.5853922,0.015635133,0.015635133,1.6010274,1.5839741,0.017053246,0.017053246,1.6010274,1.5856711,0.015356302,0.015356302,1.6010274,1.5830745,0.017952919,0.017952919,1.6010274,1.5833192,0.017708182,0.017708182,1.6010274,1.5832192,0.017808199,0.017808199,1.6010274,1.5835896,0.017437816,0.017437816,1.6010274,1.5831039,0.017923474,0.017923474,1.6010274,1.5844704,0.016556978,0.016556978,1.6010274,1.5866185,0.014408827,0.014408827,1.6010274,1.5861918,0.014835596,0.014835596,1.6010274,1.585489,0.015538335,0.015538335,1.6010274,1.5844696,0.016557813,0.016557813,0.017693896
c6288,1.9871576,1.9414948,0.04566276,0.04566276,1.625,1.6039068,0.02109325,0.02109325,1.625,1.6031529,0.021847129,0.021847129,1.625,1.5934958,0.031504154,0.031504154,1.6010274,1.5865855,0.014441848,0.014441848,1.6010274,1.5836561,0.017371297,0.017371297,1.6010274,1.5851841,0.015843272,0.015843272,1.6010274,1.5857236,0.015303731,0.015303731,1.6010274,1.5855244,0.01550293,0.01550293,1.6010274,1.5847112,0.016316175,0.016316175,1.6010274,1.5838459,0.017181516,0.017181516,1.6010274,1.5835521,0.017475247,0.017475247,1.6010274,1.583892,0.017135382,0.017135382,1.6010274,1.5830153,0.018012047,0.018012047,1.6010274,1.5830381,0.017989278,0.017989278,1.6010274,1.5831982,0.01782918,0.01782918,1.6010274,1.5832212,0.017806172,0.017806172,1.6010274,1.5839213,0.017106056,0.017106056,1.6010274,1.5840428,0.016984582,0.016984582,1.6010274,1.5843943,0.016633034,0.016633034,0.019451952
c6288,1.9734589,1.8952794,0.07817948,0.07817948,1.6241438,1.5863402,0.03780365,0.03780365,1.6010274,1.6022751,-0.0012477636,0.0012477636,1.6010274,1.5943252,0.0067021847,0.0067021847,1.6010274,1.5916883,0.009339094,0.009339094,1.6010274,1.5843793,0.016648054,0.016648054,1.6010274,1.5866262,0.014401197,0.014401197,1.6010274,1.5839738,0.017053604,0.017053604,1.6010274,1.5839466,0.017080784,0.017080784,1.6010274,1.5846105,0.016416907,0.016416907,1.6010274,1.5835347,0.017492652,0.017492652,1.6010274,1.5836098,0.01741755,0.01741755,1.6010274,1.5833067,0.0177207,0.0177207,1.6010274,1.5833727,0.017654657,0.017654657,1.6010274,1.5831851,0.017842293,0.017842293,1.6010274,1.5831363,0.01789105,0.01789105,1.6010274,1.5839589,0.017068505,0.017068505,1.6010274,1.5831536,0.017873764,0.017873764,1.6010274,1.583611,0.017416358,0.017416358,1.6010274,1.584529,0.016498327,0.016498327,0.01948743
c6288,1.9982877,1.9468688,0.0514189,0.0514189,1.9982877,1.9619583,0.03632939,0.03632939,1.9734589,1.936416,0.037042856,0.037042856,1.9734589,1.9368491,0.03660977,0.03660977,1.9734589,1.9400638,0.033395052,0.033395052,1.9734589,1.9308606,0.042598248,0.042598248,1.9734589,1.9342537,0.039205194,0.039205194,1.9734589,1.9318495,0.041609406,0.041609406,1.9734589,1.9316078,0.041851044,0.041851044,1.9734589,1.9472117,0.026247144,0.026247144,1.9734589,1.9406674,0.032791495,0.032791495,1.9734589,1.9532083,0.020250559,0.020250559,1.9734589,1.9484245,0.025034428,0.025034428,1.6241438,1.6172472,0.006896615,0.006896615,1.6010274,1.5980029,0.003024459,0.003024459,1.6010274,1.6005412,0.00048613548,0.00048613548,1.6010274,1.5903461,0.010681272,0.010681272,1.6010274,1.5826044,0.018422961,0.018422961,1.6010274,1.580593,0.02043438,0.02043438,1.6010274,1.5835571,0.01747024,0.01747024,0.027089978
c6288,1.9871576,1.916841,0.07031655,0.07031655,1.9854453,1.9216666,0.06377864,0.06377864,1.625,1.6159782,0.009021759,0.009021759,1.625,1.6114705,0.013529539,0.013529539,1.625,1.6145548,0.010445237,0.010445237,1.6232877,1.5969476,0.026340127,0.026340127,1.6010274,1.5847465,0.01628089,0.01628089,1.6010274,1.584663,0.016364336,0.016364336,1.6010274,1.5858355,0.015191913,0.015191913,1.6010274,1.585152,0.01587534,0.01587534,1.6010274,1.5838753,0.017152071,0.017152071,1.6010274,1.5843314,0.016695976,0.016695976,1.6010274,1.5833321,0.017695308,0.017695308,1.6010274,1.58297,0.018057346,0.018057346,1.6010274,1.5831568,0.017870545,0.017870545,1.6010274,1.5831246,0.017902732,0.017902732,1.6010274,1.5830952,0.017932177,0.017932177,1.6010274,1.582633,0.018394351,0.018394351,1.6010274,1.5830978,0.017929554,0.017929554,1.6010274,1.583003,0.018024325,0.018024325,0.021739936
c6288,2.0,1.951507,0.048493028,0.048493028,1.6241438,1.5964715,0.02767229,0.02767229,1.6241438,1.5861356,0.038008213,0.038008213,1.6010274,1.5942051,0.0068222284,0.0068222284,1.6010274,1.5854316,0.015595794,0.015595794,1.6010274,1.5875944,0.01343298,0.01343298,1.6010274,1.5840319,0.01699543,0.01699543,1.6010274,1.5838711,0.017156243,0.017156243,1.6010274,1.5835631,0.01746428,0.01746428,1.6010274,1.5833333,0.017694116,0.017694116,1.6010274,1.5833442,0.017683148,0.017683148,1.6010274,1.5830158,0.01801157,0.01801157,1.6010274,1.5832069,0.017820477,0.017820477,1.6010274,1.5832262,0.017801166,0.017801166,1.6010274,1.5834732,0.017554164,0.017554164,1.6010274,1.5840813,0.016946077,0.016946077,1.6010274,1.5831021,0.017925262,0.017925262,1.6010274,1.5831001,0.017927289,0.017927289,1.6010274,1.583591,0.017436385,0.017436385,1.6010274,1.5843663,0.016661048,0.016661048,0.01975506
c6288,1.9982877,1.954308,0.043979645,0.043979645,1.9982877,1.9720845,0.026203156,0.026203156,1.9982877,1.9437529,0.054534793,0.054534793,1.9982877,1.9336245,0.06466317,0.06466317,1.9734589,1.9230294,0.050429463,0.050429463,1.6241438,1.610531,0.013612866,0.013612866,1.6241438,1.6024594,0.021684408,0.021684408,1.6241438,1.5969148,0.02722907,0.02722907,1.6010274,1.5855796,0.015447736,0.015447736,1.6010274,1.5828265,0.018200874,0.018200874,1.6010274,1.5818934,0.019133925,0.019133925,1.6010274,1.5839798,0.017047524,0.017047524,1.6010274,1.5836164,0.017410994,0.017410994,1.6010274,1.5830613,0.017966032,0.017966032,1.6010274,1.5832381,0.017789245,0.017789245,1.6010274,1.5833615,0.017665863,0.017665863,1.6010274,1.5830503,0.017977118,0.017977118,1.6010274,1.5831374,0.017889977,0.017889977,1.6010274,1.5829405,0.01808691,0.01808691,1.6010274,1.5829422,0.018085122,0.018085122,0.025751894
c6288,1.9982877,1.9386461,0.0596416,0.0596416,1.9734589,1.950198,0.023260832,0.023260832,1.9734589,1.936554,0.03690493,0.03690493,1.9734589,1.9492427,0.024216175,0.024216175,1.9606165,1.9436496,0.01696682,0.01696682,1.9606165,1.9351606,0.025455832,0.025455832,1.9606165,1.944334,0.01628244,0.01628244,1.9606165,1.9378715,0.022745013,0.022745013,1.9606165,1.9243001,0.036316395,0.036316395,1.9606165,1.944157,0.016459465,0.016459465,1.9606165,1.9454423,0.0151741505,0.0151741505,1.9606165,1.943889,0.016727448,0.016727448,1.9606165,1.9321122,0.028504252,0.028504252,1.9606165,1.9186156,0.04200089,0.04200089,1.9606165,1.9262481,0.034368396,0.034368396,1.9606165,1.9347031,0.025913358,0.025913358,1.625,1.6624514,-0.037451386,0.037451386,1.625,1.599447,0.025552988,0.025552988,1.625,1.6065807,0.018419266,0.018419266,1.625,1.6113756,0.01362443,0.01362443,0.026799303
c6288,1.9982877,1.9033959,0.09489179,0.09489179,1.9982877,1.9385955,0.059692144,0.059692144,1.9982877,1.9490836,0.04920411,0.04920411,1.9982877,1.9533169,0.04497075,0.04497075,1.9734589,1.9253532,0.048105717,0.048105717,1.9734589,1.8972777,0.07618117,0.07618117,1.6241438,1.6160234,0.008120418,0.008120418,1.6241438,1.6089423,0.015201569,0.015201569,1.6207192,1.5986419,0.022077322,0.022077322,1.6207192,1.5877957,0.03292346,0.03292346,1.6207192,1.5872855,0.033433676,0.033433676,1.6070205,1.5860066,0.021013856,0.021013856,1.6070205,1.58352,0.023500443,0.023500443,1.6035959,1.5836682,0.01992762,0.01992762,1.6035959,1.5846899,0.018905997,0.018905997,1.6035959,1.5865753,0.017020583,0.017020583,1.6035959,1.5864496,0.01714623,0.01714623,1.6035959,1.5862249,0.01737094,0.01737094,1.6035959,1.5848674,0.018728495,0.018728495,1.6035959,1.5833193,0.020276546,0.020276546,0.032934643
c6288,2.0008562,1.9080871,0.09276903,0.09276903,1.9734589,1.9486821,0.024776816,0.024776816,1.9734589,1.9125063,0.060952544,0.060952544,1.6241438,1.6164199,0.0077239275,0.0077239275,1.6241438,1.6086031,0.015540719,0.015540719,1.6241438,1.6065567,0.017587185,0.017587185,1.6207192,1.5966119,0.024107337,0.024107337,1.6070205,1.5843973,0.022623181,0.022623181,1.6061643,1.5838376,0.022326708,0.022326708,1.6061643,1.5844438,0.021720529,0.021720529,1.6061643,1.5859029,0.020261407,0.020261407,1.6061643,1.583142,0.023022294,0.023022294,1.6035959,1.583184,0.020411849,0.020411849,1.6035959,1.5831648,0.020431042,0.020431042,1.6035959,1.5832087,0.020387173,0.020387173,1.6035959,1.5838228,0.019773006,0.019773006,1.6035959,1.5854908,0.01810503,0.01810503,1.6035959,1.584461,0.01913488,0.01913488,1.6035959,1.5849231,0.018672705,0.018672705,1.6018835,1.5833175,0.018566012,0.018566012,0.025444668
c6288,2.0,1.9489793,0.05102074,0.05102074,1.9982877,1.9563309,0.041956782,0.041956782,1.9734589,1.9327055,0.040753365,0.040753365,1.9734589,1.9290783,0.044380546,0.044380546,1.9734589,1.9429017,0.030557156,0.030557156,1.9734589,1.9420702,0.03138864,0.03138864,1.9734589,1.9361371,0.037321806,0.037321806,1.9734589,1.9353446,0.03811431,0.03811431,1.9734589,1.940629,0.03282988,0.03282988,1.9734589,1.9131963,0.06026256,0.06026256,1.9606165,1.9165707,0.044045806,0.044045806,1.625,1.6731205,-0.0481205,0.0481205,1.625,1.5965166,0.02848339,0.02848339,1.625,1.6023124,0.022687554,0.022687554,1.625,1.6064926,0.018507361,0.018507361,1.625,1.6027964,0.022203565,0.022203565,1.625,1.598419,0.026581049,0.026581049,1.625,1.5919081,0.033091903,0.033091903,1.625,1.5886594,0.036340594,0.036340594,1.625,1.5869149,0.038085103,0.038085103,0.03633663
c6288,1.9734589,1.9340091,0.03944981,0.03944981,1.9734589,1.9702723,0.0031865835,0.0031865835,1.9734589,1.9539906,0.019468307,0.019468307,1.9734589,1.933362,0.04009688,0.04009688,1.9734589,1.9270335,0.046425343,0.046425343,1.9734589,1.9368552,0.03660369,0.03660369,1.9734589,1.9336015,0.039857388,0.039857388,1.9734589,1.9307405,0.04271841,0.04271841,1.9606165,1.9440978,0.016518712,0.016518712,1.625,1.6284642,-0.003464222,0.003464222,1.6010274,1.6369628,-0.035935402,0.035935402,1.6010274,1.6123977,-0.011370301,0.011370301,1.6010274,1.6067837,-0.005756378,0.005756378,1.6010274,1.5984721,0.0025552511,0.0025552511,1.6010274,1.5866979,0.014329433,0.014329433,1.6010274,1.579956,0.021071315,0.021071315,1.6010274,1.580334,0.020693421,0.020693421,1.6010274,1.5830473,0.017980099,0.017980099,1.6010274,1.5841291,0.016898274,0.016898274,1.6010274,1.5851066,0.015920758,0.015920758,0.022514999
c6288,1.9982877,1.942035,0.056252718,0.056252718,1.9982877,1.972831,0.025456667,0.025456667,1.6241438,1.6128578,0.01128602,0.01128602,1.6241438,1.6025552,0.021588683,0.021588683,1.6241438,1.5943437,0.029800177,0.029800177,1.6010274,1.5846726,0.0163548,0.0163548,1.6010274,1.5801966,0.02083075,0.02083075,1.6010274,1.5810359,0.019991517,0.019991517,1.6010274,1.582861,0.018166423,0.018166423,1.6010274,1.5829073,0.01812005,0.01812005,1.6010274,1.5830134,0.018013954,0.018013954,1.6010274,1.5835873,0.01744008,0.01744008,1.6010274,1.5854039,0.01562345,0.01562345,1.6010274,1.5845107,0.016516685,0.016516685,1.6010274,1.5856375,0.015389919,0.015389919,1.6010274,1.584724,0.01630342,0.01630342,1.6010274,1.5858923,0.01513505,0.01513505,1.6010274,1.5853912,0.015636206,0.015636206,1.6010274,1.5841595,0.016867876,0.016867876,1.6010274,1.5843866,0.016640782,0.016640782,0.020070761
c6288,1.6241438,1.6001956,0.023948193,0.023948193,1.6241438,1.6059049,0.018238902,0.018238902,1.6241438,1.5935153,0.030628562,0.030628562,1.6241438,1.5845304,0.039613485,0.039613485,1.6010274,1.5813539,0.019673467,0.019673467,1.6010274,1.5834126,0.017614722,0.017614722,1.6010274,1.5834585,0.017568827,0.017568827,1.6010274,1.5834495,0.017577887,0.017577887,1.6010274,1.5832853,0.017742038,0.017742038,1.6010274,1.5829625,0.018064857,0.018064857,1.6010274,1.5832384,0.017789006,0.017789006,1.6010274,1.5830836,0.01794374,0.01794374,1.6010274,1.5829488,0.018078566,0.018078566,1.6010274,1.5829289,0.018098474,0.018098474,1.6010274,1.5827968,0.018230557,0.018230557,1.6010274,1.5830748,0.017952561,0.017952561,1.6010274,1.5837437,0.017283678,0.017283678,1.6010274,1.5838633,0.017164111,0.017164111,1.6010274,1.585597,0.015430331,0.015430331,1.6010274,1.5844367,0.016590714,0.016590714,0.019761633
c6288,1.9982877,1.954899,0.043388724,0.043388724,1.9854453,1.9425281,0.042917132,0.042917132,1.9854453,1.9214038,0.064041495,0.064041495,1.9606165,1.9173669,0.043249607,0.043249607,1.9606165,1.9397407,0.020875812,0.020875812,1.9606165,1.9258155,0.034801006,0.034801006,1.625,1.6117134,0.013286591,0.013286591,1.625,1.6093532,0.015646815,0.015646815,1.6232877,1.5895507,0.033736944,0.033736944,1.6010274,1.5856229,0.015404463,0.015404463,1.6010274,1.5873188,0.013708591,0.013708591,1.6010274,1.5874666,0.013560772,0.013560772,1.6010274,1.5869944,0.01403296,0.01403296,1.6010274,1.585607,0.015420318,0.015420318,1.6010274,1.5872076,0.013819814,0.013819814,1.6010274,1.5868652,0.014162183,0.014162183,1.6010274,1.5865275,0.014499903,0.014499903,1.6010274,1.5863014,0.014725924,0.014725924,1.6010274,1.5849334,0.01609397,0.01609397,1.6010274,1.5833468,0.017680526,0.017680526,0.023752678
c6288,1.9734589,1.9308715,0.0425874,0.0425874,1.9734589,1.94732,0.026138902,0.026138902,1.9734589,1.954993,0.018465877,0.018465877,1.9734589,1.9480581,0.025400758,0.025400758,1.9606165,1.9264555,0.03416097,0.03416097,1.9606165,1.930613,0.030003428,0.030003428,1.9606165,1.936667,0.023949504,0.023949504,1.9606165,1.9533911,0.0072253942,0.0072253942,1.9606165,1.9515764,0.009040117,0.009040117,1.9606165,1.9401687,0.020447731,0.020447731,1.9606165,1.9314531,0.02916336,0.02916336,1.9606165,1.9356526,0.024963856,0.024963856,1.9606165,1.9377162,0.022900224,0.022900224,1.9606165,1.9395496,0.021066904,0.021066904,1.9606165,1.933158,0.02745843,0.02745843,1.9606165,1.9403669,0.020249605,0.020249605,1.625,1.6588794,-0.0338794,0.0338794,1.625,1.5956984,0.029301643,0.029301643,1.625,1.6009948,0.024005175,0.024005175,1.6232877,1.5888288,0.034458876,0.034458876,0.025243377
c6288,2.0008562,1.942243,0.05861318,0.05861318,2.0,1.9660126,0.033987403,0.033987403,1.9871576,1.9368142,0.050343394,0.050343394,1.9871576,1.9281749,0.05898273,0.05898273,1.9606165,1.9319577,0.028658748,0.028658748,1.9606165,1.957702,0.0029144287,0.0029144287,1.9606165,1.9452863,0.015330195,0.015330195,1.9606165,1.9443904,0.016226053,0.016226053,1.9606165,1.9302256,0.030390859,0.030390859,1.9606165,1.9463248,0.014291644,0.014291644,1.9606165,1.9584689,0.0021475554,0.0021475554,1.9606165,1.9486624,0.011954069,0.011954069,1.9606165,1.9262102,0.034406304,0.034406304,1.9606165,1.9354936,0.025122881,0.025122881,1.9606165,1.9437381,0.016878366,0.016878366,1.9606165,1.9335726,0.02704382,0.02704382,1.9606165,1.9499775,0.010638952,0.010638952,1.9606165,1.939257,0.021359444,0.021359444,1.9606165,1.9423268,0.018289685,0.018289685,1.625,1.6560452,-0.031045198,0.031045198,0.025431246
c6288,1.9982877,1.9458622,0.052425504,0.052425504,1.9982877,1.9582206,0.040067077,0.040067077,1.9734589,1.937398,0.03606093,0.03606093,1.9734589,1.9520786,0.021380305,0.021380305,1.9606165,1.9425787,0.018037796,0.018037796,1.9606165,1.9223747,0.038241744,0.038241744,1.9606165,1.9385588,0.022057652,0.022057652,1.9606165,1.9483243,0.012292147,0.012292147,1.9606165,1.9567914,0.0038250685,0.0038250685,1.9606165,1.9400356,0.020580888,0.020580888,1.9606165,1.9163264,0.044290066,0.044290066,1.9606165,1.95432,0.0062965155,0.0062965155,1.9606165,1.9680254,-0.0074089766,0.0074089766,1.625,1.6311113,-0.006111264,0.006111264,1.625,1.6447672,-0.019767165,0.019767165,1.6010274,1.6701528,-0.069125414,0.069125414,1.6010274,1.6230739,-0.022046566,0.022046566,1.6010274,1.5975815,0.0034458637,0.0034458637,1.6010274,1.5901963,0.010831118,0.010831118,1.6010274,1.5926913,0.008336067,0.008336067,0.023131406
c6288,1.9982877,1.9475852,0.050702453,0.050702453,1.9982877,1.9652215,0.033066154,0.033066154,1.9982877,1.9600065,0.038281202,0.038281202,1.9982877,1.9341615,0.064126134,0.064126134,1.9854453,1.9019512,0.08349407,0.08349407,1.625,1.6160458,0.008954167,0.008954167,1.625,1.6187769,0.0062230825,0.0062230825,1.6232877,1.5876644,0.035623312,0.035623312,1.6010274,1.5846207,0.016406655,0.016406655,1.6010274,1.5838269,0.01720047,0.01720047,1.6010274,1.5837659,0.017261505,0.017261505,1.6010274,1.5844389,0.01658845,0.01658845,1.6010274,1.5834094,0.01761794,0.01761794,1.6010274,1.5839975,0.017029881,0.017029881,1.6010274,1.5832199,0.017807484,0.017807484,1.6010274,1.5833424,0.017684937,0.017684937,1.6010274,1.5844305,0.016596913,0.016596913,1.6010274,1.5858904,0.015136957,0.015136957,1.6010274,1.5857657,0.01526165,0.01526165,1.6010274,1.5844173,0.016610026,0.016610026,0.026083672
